Time,Source,Destination,Protocol,Length,CIP,CIP CM,CIP I/O,ENIP,GVCP,NBNS,SSDP,TCP,Safe
0.47409708,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.47409708,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.474228671,0.101522843,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.474228671,0.050761421,8.37E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.474228671,0.101522843,2.82E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,0
0.474230086,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.474346113,0,3.76E-08,CIP,0.039889959,1,0,0,0,0,0,0,0,0
0.474346113,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.474347528,0.101522843,2.82E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,0
0.474348943,0.253807107,0,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.474348943,0.050761421,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.474497513,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.474497513,0.050761421,0,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.474497513,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.474498928,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.474498928,0.101522843,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.47459939,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.47459939,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.47459939,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.47459939,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.47475928,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.47475928,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.47475928,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.474760695,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.474760695,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.474888041,0.203045685,0,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.474889456,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.474889456,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.474889456,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475015388,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475016803,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.475016803,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475016803,0.203045685,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.475212067,0.050761421,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.475213482,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475213482,0.203045685,0,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.475213482,0.101522843,0,CIP,0.063273728,1,0,0,0,0,0,0,0,0
0.475353563,0.101522843,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.475353563,0.152284264,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.475353563,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475353563,0.101522843,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.475465344,0.101522843,0,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.475465344,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.47560118,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475602595,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475710132,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.475710132,0.964467005,4.70E-08,CIP,0.03301238,1,0,0,0,0,0,0,0,0
0.475864362,0,2.82E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.475864362,0.253807107,1.79E-07,TCP,0,0,0,0,0,0,0,0,1,0
0.475864362,0.101522843,0,CIP,0.053645117,1,0,0,0,0,0,0,0,0
0.475995953,0.101522843,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.475997368,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,0
0.475997368,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.476181313,0.253807107,1.88E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.476308659,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.476308659,0.253807107,1.88E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,0
0.476436005,0,4.70E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,0
0.476436005,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.476583161,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,0
0.476583161,0,1.88E-08,CIP CM,0.052269601,0,1,0,0,0,0,0,0,0
0.476802479,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,0
0.476802479,0,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.47692558,0,0.743463724,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.476926995,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.47745053,0.050761421,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.47893199,0.050761421,0.743464025,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.479458354,0,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.479459769,0.253807107,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.48042477,0.050761421,8.37E-08,CIP,0.032324622,1,0,0,0,0,0,0,0,0
0.480426185,0,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.4804276,0,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.480478539,0.050761421,0,CIP,0.034387895,1,0,0,0,0,0,0,0,0
0.480621449,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.480734646,0.203045685,0,CIP,0.03301238,1,0,0,0,0,0,0,0,0
0.480973774,0,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.480975189,0.203045685,2.82E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.480975189,0.101522843,9.41E-09,CIP,0.045392022,1,0,0,0,0,0,0,0,0
0.480975189,0.101522843,9.41E-09,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.481132249,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.481132249,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.481132249,0.101522843,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.481133664,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.48125252,0.45177665,9.41E-09,CIP,0.04264099,1,0,0,0,0,0,0,0,0
0.48125252,0.203045685,2.82E-08,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.481253935,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.481419485,0.152284264,0.743464627,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.481419485,0.050761421,8.37E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.481419485,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.481419485,0.101522843,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.481647294,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.481648708,0.101522843,9.41E-09,CIP,0.063273728,1,0,0,0,0,0,0,0,0
0.481648708,0.101522843,9.41E-09,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.481842558,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.481842558,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.482020842,0,9.41E-09,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.482136869,0.152284264,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.482136869,0,2.82E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.482136869,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.482136869,0.101522843,0,CIP,0.026134801,1,0,0,0,0,0,0,0,0
0.482282609,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,0
0.482282609,0.101522843,4.70E-08,CIP,0.037138927,1,0,0,0,0,0,0,0,0
0.482282609,0,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.482435425,0.253807107,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.483597105,0.101522843,0.743464326,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.48375841,0.203045685,0.743464928,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.484642759,0.101522843,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.485024797,0.050761421,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.485729446,0,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.48676095,0,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.487014227,0.152284264,3.76E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.487209492,0.152284264,3.76E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,0
0.487216566,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.487359477,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.487359477,0.050761421,1.88E-08,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.487549081,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.487550496,0.050761421,1.88E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.487696237,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.487697652,0.050761421,8.37E-08,CIP,0.032324622,1,0,0,0,0,0,0,0,0
0.487808019,0.050761421,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.487809434,0.152284264,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.487967909,0.253807107,0.743465229,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.487969324,0.152284264,0,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.487969324,0,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.487969324,0.050761421,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.488154683,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488156098,0,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.488156098,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488156098,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.488263635,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488263635,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.488266465,0.050761421,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488266465,0.152284264,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488266465,0.101522843,2.82E-08,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.48841362,0.203045685,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.48841362,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.488415035,0.101522843,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.488415035,0.152284264,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488415035,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.488535307,0.45177665,9.41E-09,CIP,0.04264099,1,0,0,0,0,0,0,0,0
0.488535307,0.203045685,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.488535307,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.488535307,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.488709347,0.152284264,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488709347,0.050761421,8.37E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.488709347,0,9.41E-09,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488709347,0,9.41E-09,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.488709347,0.152284264,3.76E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.488801319,0.101522843,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.488801319,0.253807107,0,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.488801319,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.488801319,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.488802734,0.101522843,4.70E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.488928665,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.488928665,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.488928665,0.101522843,4.70E-08,CIP,0.037138927,1,0,0,0,0,0,0,0,0
0.488928665,0,4.70E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.489080065,0.253807107,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.489080065,0,4.70E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.489080065,0.253807107,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.489080065,0.101522843,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.48908148,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,0
0.48925835,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,0
0.489259765,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.489505968,0.101522843,2.82E-08,CIP,0.063273728,1,0,0,0,0,0,0,0,0
0.489507383,0.101522843,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.489667273,0.152284264,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.489668688,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.490234671,0.101522843,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.490574261,0.253807107,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.490778014,0.253807107,0,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.490782259,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.490898286,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.490981768,0.253807107,9.41E-09,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.490981768,0,0.743463724,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.491223726,0.050761421,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.491478418,0.050761421,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.49159586,0.253807107,1.79E-07,CIP,0.367262724,1,0,0,0,0,0,0,0,0
0.492492943,0.964467005,4.70E-08,CIP,0.03301238,1,0,0,0,0,0,0,0,0
0.492494358,0.253807107,1.79E-07,TCP,0,0,0,0,0,0,0,0,1,0
0.493176367,0.050761421,0.743464025,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.49376216,0,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.494009777,0.253807107,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.494521992,0.152284264,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.494521992,0.050761421,8.37E-08,CIP,0.032324622,1,0,0,0,0,0,0,0,0
0.494574345,0.050761421,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.494731406,0,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.494731406,0,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.494933745,0.050761421,0,CIP,0.063273728,1,0,0,0,0,0,0,0,0
0.494933745,0.050761421,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.495121934,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.495121934,0,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.495123349,0.101522843,9.41E-09,CIP,0.045392022,1,0,0,0,0,0,0,0,0
0.495123349,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.495226641,0.101522843,9.41E-09,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.495228056,0.45177665,9.41E-09,CIP,0.04264099,1,0,0,0,0,0,0,0,0
0.495345497,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.495345497,0.050761421,1.88E-08,CIP,0.034387895,1,0,0,0,0,0,0,0,0
0.495346912,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.495501143,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.495501143,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.495502558,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.495506802,0.152284264,0.743464627,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.495506802,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.495622829,0.050761421,8.37E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.495624244,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.495624244,0.203045685,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.495781304,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.495813848,0.050761421,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.495836488,0.203045685,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.496020432,0.050761421,1.88E-08,CIP,0.05914718,1,0,0,0,0,0,0,0,0
0.496021847,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.496147778,0.203045685,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.496149193,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.496258145,0.203045685,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.496258145,0.050761421,4.70E-08,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.49625956,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.496381246,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.496381246,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.496381246,0.253807107,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.496382661,0.203045685,2.82E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,0
0.496382661,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.496551041,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.496552456,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.496552456,0.203045685,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.496553871,0.050761421,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.496553871,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.496689707,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.496691122,0.152284264,3.76E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.496691122,0.152284264,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.497002413,0,4.70E-08,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.497162303,0.253807107,0,TCP,0,0,0,0,0,0,0,0,1,0
0.497745265,0.101522843,0.743464326,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.497907985,0.203045685,0.743464928,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.497907985,0.253807107,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.498107494,0,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.498108909,0.253807107,1.88E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,0
0.49825748,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.498871571,0.101522843,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.499294644,0.050761421,1.88E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.49992713,0,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.501155313,0,9.41E-09,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.501445379,0.050761421,1.88E-08,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.501615174,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.501615174,0.050761421,1.88E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.501755255,0.101522843,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.501885431,0.050761421,3.76E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.502046736,0.050761421,8.37E-08,CIP,0.032324622,1,0,0,0,0,0,0,0,0
0.502046736,0.253807107,0.743465229,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.502162763,0.050761421,2.82E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.502305673,0.152284264,0,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.502305673,0.152284264,9.41E-09,TCP,0,0,0,0,0,0,0,0,1,0
0.502449999,0,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.502449999,0.101522843,9.41E-09,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.50257593,0.203045685,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.50257593,0.101522843,9.41E-09,CIP,0.063273728,1,0,0,0,0,0,0,0,0
0.502577345,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.502701861,0.101522843,9.41E-09,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.502704691,0.152284264,3.76E-08,CIP,0.035763411,1,0,0,0,0,0,0,0,0
0.502830623,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.502830623,0.152284264,1.88E-08,CIP,0.057771664,1,0,0,0,0,0,0,0,0
0.502832037,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.502832037,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.502832037,0.253807107,0,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.503011737,0.101522843,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.503013152,0.101522843,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.503013152,0.152284264,3.76E-08,CIP,0.05914718,1,0,0,0,0,0,0,0,0
0.503219736,0.203045685,2.82E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.503256525,0.101522843,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.503485748,0,1.88E-08,CIP,0.038514443,1,0,0,0,0,0,0,0,0
0.503485748,0.050761421,1.88E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.503614509,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,0
0.503614509,0.45177665,9.41E-09,CIP CM,0.039889959,0,1,0,0,0,0,0,0,0
0.503799868,0.050761421,8.37E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.504044656,0,9.41E-09,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.504183322,0,9.41E-09,CIP,0.046767538,1,0,0,0,0,0,0,0,0
0.504183322,0,9.41E-09,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.504316328,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.504316328,0,9.41E-09,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.504316328,0.101522843,4.70E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.504316328,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.504464898,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.504464898,0.050761421,0,TCP,0,0,0,0,0,0,0,0,1,0
0.50473657,0,1.88E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.50473657,0,1.88E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.504854012,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,0
0.504855427,0,1.88E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.504855427,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,0
0.504975698,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,0
0.504977113,0.253807107,1.88E-08,CIP,0.030261348,1,0,0,0,0,0,0,0,0
0.505168132,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.505168132,0,3.76E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.505168132,0.253807107,1.88E-08,CIP,0.060522696,1,0,0,0,0,0,0,0,0
0.505169547,0,0.743463724,CIP I/O,0.026134801,0,0,1,0,0,0,0,0,0
0.505333682,0,3.76E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,0
0.505335097,0.101522843,4.70E-08,TCP,0,0,0,0,0,0,0,0,1,0
0.505336512,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.505336512,0,3.76E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.505442634,0,3.76E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.505444049,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.505444049,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.505585545,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.505707231,0,3.76E-08,CIP,0.052269601,1,0,0,0,0,0,0,0,0
0.505712891,0.050761421,2.82E-08,CIP I/O,0.017881706,0,0,1,0,0,0,0,0,0
0.505821843,0,3.76E-08,CIP,0.048143054,1,0,0,0,0,0,0,0,0
0.505821843,0,3.76E-08,CIP,0.039889959,1,0,0,0,0,0,0,0,0
0.505936454,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.505936454,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.50606663,0.203045685,0,TCP,0,0,0,0,0,0,0,0,1,0
0.506297268,0,2.82E-08,CIP,0.046767538,1,0,0,0,0,0,0,0,0
0.506450084,0,2.82E-08,CIP,0.044016506,1,0,0,0,0,0,0,0,0
0.506451499,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,0
0.50656894,0,1.88E-08,CIP CM,0.044016506,0,1,0,0,0,0,0,0,0
0.50656894,0.152284264,0,TCP,0,0,0,0,0,0,0,0,1,0
0.506676477,0,1.88E-08,CIP CM,0.052269601,0,1,0,0,0,0,0,0,0
0.506677892,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,0
0.506792504,0.101522843,0,TCP,0,0,0,0,0,0,0,0,1,0
